ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
20.07.2022;Aachen;1016.5;1.018.400.763;1.029.618.456;1.006.905.142;0;0;118.500.052;4.668.061.915;-2.350.573.367;0
21.07.2022;Aachen;1019.8;1.017.544.015;1.029.830.352;1.006.016.595;0;0;1.140.076.838;4.504.052.628;-1.931.388.247;0
22.07.2022;Aachen;1019.9;1.017.437.817;1.029.184.515;1.005.471.454;0;0;0.46697108;3.755.433.902;-2.971.512.707;0
23.07.2022;Aachen;1018.8;1.018.502.205;1.029.653.684;1.006.760.173;0;0;0.466369557;3.896.064.661;-2.860.474.455;0
24.07.2022;Aachen;1018;1.017.645.791;1.029.330.454;1.006.186.347;0;0;0.699576534;3.748.494.183;-2.805.549.773;0
25.07.2022;Aachen;1011.2;1.017.333.378;1.029.660.988;1.005.347.141;0;0;0.250533655;3.492.516.151;-3.230.893.428;0
26.07.2022;Aachen;1016.7;1.017.251.383;1.029.067.557;1.005.333.792;0;0;0.640427009;399.127.608;-2.792.884.664;0
27.07.2022;Aachen;1019.9;1.016.523.676;102.739.136;1.004.520.349;0;0;0.435698469;3.834.559.711;-2.483.148.234;0
28.07.2022;Aachen;1017;1.015.550.247;1.026.520.872;1.003.996.778;0;0;0.412269004;3.709.410.026;-2.613.093.741;0
29.07.2022;Aachen;1016.5;101.536.029;1.026.773.002;1.003.731.091;0;0;-0.230862809;2.876.291.472;-3.636.905.624;0
30.07.2022;Aachen;1019.1;1.016.376.789;1.027.798.033;1.005.139.927;0;0;-0.193768889;3.315.461.556;-358.055.203;0
31.07.2022;Aachen;1017.4;1.015.510.627;1.026.898.478;1.003.629.859;0;0;0.083983457;3.539.093.591;-2.727.867.431;0
01.08.2022;Aachen;1018;1.015.228.111;1.027.494.184;1.004.084.186;0;0;-0.314630662;2.993.511.289;-3.591.246.414;0
02.08.2022;Aachen;1017.7;1.015.216.344;1.026.289.571;1.003.068.071;0;0;0.130533104;3.373.716.846;-3.118.078.161;0
03.08.2022;Aachen;1015.4;1.014.599.004;1.026.916.657;1.003.363.627;0;0;-0.015179603;3.478.622.784;-3.382.148.688;0
04.08.2022;Aachen;1013.6;1.013.774.998;1.025.023.668;1.002.048.772;0;0;0.023022717;3.170.273.129;-3.055.021.088;0
05.08.2022;Aachen;1018.1;1.013.771.531;1.025.445.893;1.003.178.702;0;0;-0.557002677;2.631.701.208;-3.542.167.979;0
06.08.2022;Aachen;1027;101.500.872;1.027.082.675;1.003.642.772;0;0;-0.456459756;270.616.279;-3.840.102.684;0
07.08.2022;Aachen;1024.8;1.014.393.729;1.026.028.694;100.259.515;0;0;-0.11601817;3.213.740.777;-3.537.875.403;0
08.08.2022;Aachen;1024.7;1.014.388.374;1.025.924.437;1.003.085.312;0;0;-0.453756036;2.902.234.832;-3.506.638.329;0
09.08.2022;Aachen;1026.1;101.467.456;1.027.116.465;1.003.219.008;0;0;0.049484923;3.081.839.523;-3.410.789.931;0
10.08.2022;Aachen;1024.4;1.014.370.173;1.026.079.248;1.003.064.197;0;0;-0.041852234;343.765.319;-3.136.789.419;0
11.08.2022;Aachen;1021;1.013.867.856;1.024.888.154;1.001.640.472;0;0;0.046219304;3.556.386.167;-3.092.370.971;0
12.08.2022;Aachen;1018;1.014.188.207;10.258.649;1.002.550.992;0;0;-0.488534419;273.201.902;-3.815.583.136;0
13.08.2022;Aachen;1015.5;1.015.744.545;1.027.488.661;1.004.509.014;0;0;-0.348495321;2.864.190.797;-3.868.389.049;0
14.08.2022;Aachen;1008.3;1.015.437.201;102.754.621;1.003.679.185;0;0;0.025219736;3.355.053.825;-3.190.497.827;0
15.08.2022;Aachen;1005.4;1.015.721.282;1.027.401.762;1.004.459.058;0;0;-0.285782352;3.065.767.954;-3.406.942.026;0
16.08.2022;Aachen;1008.6;1.016.272.272;1.028.234.442;1.004.415.865;0;0;0.237476164;3.755.842.725;-3.090.838.683;0
17.08.2022;Aachen;1011;1.016.202.083;1.027.939.337;1.004.692.074;0;0;0.159391976;3.553.640.662;-3.282.527.918;0
18.08.2022;Aachen;1013.9;101.589.798;1.027.850.201;1.003.548.898;0;0;0.254036866;3.390.471.941;-3.112.119.802;0
19.08.2022;Aachen;1014.8;1.016.375.919;102.779.551;1.004.878.966;0;0;-0.281215372;310.165.077;-3.580.950.149;0
20.08.2022;Aachen;1017.6;1.018.045.438;1.029.541.552;1.006.831.953;0;0;-0.147813472;288.086.893;-3.643.488.604;0
21.08.2022;Aachen;1017.3;1.017.804.054;102.939.096;1.007.488.518;0;0;0.213564763;3.431.274.686;-3.094.995.723;0
22.08.2022;Aachen;1015.1;1.018.105.108;1.030.525.486;1.006.735.851;0;0;-0.114936769;3.175.765.522;-3.432.441.292;0
23.08.2022;Aachen;1015.6;1.018.623.429;1.030.120.917;1.007.513.836;0;0;0.386281773;363.916.374;-3.152.992.402;0
24.08.2022;Aachen;1017.4;1.018.471.415;102.954.012;1.006.768.177;0;0;0.282310107;358.708.394;-302.733.754;0
25.08.2022;Aachen;1015.4;101.803.796;1.029.984.451;1.006.660.667;0;0;0.347968836;3.809.816.734;-2.807.773.127;0
26.08.2022;Aachen;1015.9;1.018.341.774;1.029.331.587;1.006.353.848;0;0;-0.218579479;3.048.178.831;-3.581.929.407;0
27.08.2022;Aachen;1017.2;101.979.622;1.031.576.945;1.008.213.749;0;0;-0.117971087;3.225.371.304;-3.265.780.768;0
28.08.2022;Aachen;1019.5;1.019.303.628;1.031.208.058;1.007.990.333;0;0;0.209936103;3.335.733.434;-2.973.577.177;0
29.08.2022;Aachen;1021;1.019.323.039;1.030.968.447;1.008.286.572;0;0;-0.151902783;3.065.756.709;-3.627.168.055;0
30.08.2022;Aachen;1019.3;1.019.535.737;1.031.701.076;1.007.988.741;0;0;0.316899094;3.725.751.921;-2.961.411.633;0
31.08.2022;Aachen;1019.7;1.019.061.181;1.030.942.031;1.007.429.935;0;0;0.182179467;3.442.829.844;-3.083.185.529;0
01.09.2022;Aachen;1019.2;1.018.295.767;1.030.010.026;1.006.516.575;0;0;0.219454251;3.563.495.819;-3.104.026.026;0
02.09.2022;Aachen;1014.4;1.018.265.964;1.029.486.647;100.706.712;0;0;-0.372483784;2.937.591.689;-358.809.896;0
03.09.2022;Aachen;1011.8;1.019.392.963;1.030.213.526;1.008.658.635;0;0;-0.293716721;2.733.087.341;-370.909.945;0
04.09.2022;Aachen;1017.5;1.018.586.802;1.030.674.752;1.007.253.635;0;0;0.016366412;3.559.633.518;-3.496.731.177;0
05.09.2022;Aachen;1018.7;1.018.313.913;1.030.047.734;1.007.945.261;0;0;-0.35890312;2.855.395.199;-3.860.484.653;0
06.09.2022;Aachen;1015.2;1.018.262.468;1.029.863.003;1.007.524.471;0;0;0.101139386;3.686.293.464;-3.278.120.533;0
07.09.2022;Aachen;1013;101.755.814;1.028.422.459;1.006.137.681;0;0;-0.037492303;342.962.025;-3.115.220.143;0
08.09.2022;Aachen;1009.6;1.016.602.699;1.027.867.703;1.004.900.636;0;0;0.000790397;3.085.592.785;-3.319.875.485;0
09.09.2022;Aachen;1009;1.016.427.011;102.883.422;100.491.476;0;0;-0.585249984;2.907.826.295;-380.641.733;0
10.09.2022;Aachen;1013;1.017.455.569;1.029.769.791;1.005.666.611;0;0;-0.495826238;2.821.144.545;-3.648.390.418;0
11.09.2022;Aachen;1019.1;1.016.600.527;1.028.507.167;1.005.235.543;0;0;-0.170554264;3.170.042.087;-3.246.658.723;0
12.09.2022;Aachen;1015.3;1.016.329.184;1.027.699.234;1.005.724.049;0;0;-0.526419733;2.675.091.718;-3.812.710.412;0
13.09.2022;Aachen;1010.4;1.016.329.303;1.028.099.503;1.004.002.537;0;0;-0.043157221;3.284.780.899;-3.246.254.827;0
14.09.2022;Aachen;1006;1.015.724.872;1.027.356.267;1.002.950.172;0;0;-0.155225399;3.231.783.023;-3.569.606.544;0
15.09.2022;Aachen;1009.4;1.014.914.736;1.026.344.736;1.002.806.666;0;0;-0.087570824;3.174.769.016;-3.218.793.085;0
16.09.2022;Aachen;1012.9;1.014.925.662;1.027.460.003;1.002.595.818;0;0;-0.642017312;2.498.451.878;-4.104.869.486;0
17.09.2022;Aachen;1016;1.016.176.966;1.028.155.645;1.004.061.965;0;0;-0.519402883;2.974.053.767;-3.683.555.853;0
18.09.2022;Aachen;1017.1;1.015.574.672;1.027.577.319;1.004.591.489;0;0;-0.159994657;3.229.346.174;-3.528.646.286;0
19.09.2022;Aachen;1020.9;1.015.579.152;1.026.576.776;1.003.709.633;0;0;-0.481442319;2.707.409.255;-4.063.271.463;0
20.09.2022;Aachen;1024.4;101.587.061;1.027.623.878;1.004.358.274;0;0;0.035856022;3.443.252.494;-3.071.131.895;0
21.09.2022;Aachen;1026.7;1.015.565.036;1.027.709.549;1.003.310.657;0;0;-0.043208302;3.139.307.148;-3.377.490.706;0
22.09.2022;Aachen;1023;1.015.053.039;1.026.612.024;1.004.366.658;0;0;0.055794314;3.280.815.173;-3.136.633.365;0
23.09.2022;Aachen;1017;1.015.353.125;1.027.425.054;1.004.288.929;0;0;-0.469545696;2.658.810.195;-3.586.691.533;0
24.09.2022;Aachen;1013.5;1.016.876.529;1.028.598.287;1.004.897.847;0;0;-0.320603005;2.842.421.277;-3.433.449.227;0
25.09.2022;Aachen;1015;101.652.159;1.028.249.096;1.005.192.412;0;0;0.061877618;3.099.528.108;-3.303.866.398;0
26.09.2022;Aachen;1004.3;1.016.741.583;1.028.187.528;1.004.847.952;1;0;-0.240163567;2.944.075.892;-3.566.756.862;0
27.09.2022;Aachen;999.7;1.017.210.395;1.028.369.077;1.005.227.798;1;0;0.292540012;3.493.572.046;-3.024.940.432;0
28.09.2022;Aachen;998.7;1.017.038.643;102.872.969;1.005.517.941;1;0;0.224763676;3.413.831.889;-3.036.432.923;0
29.09.2022;Aachen;1003;101.661.265;10.280.855;1.005.230.381;1;0;0.330627179;3.763.452.379;-2.905.305.014;0
30.09.2022;Aachen;1010.1;1.016.947.842;1.028.270.773;1.004.874.064;0;0;-0.192363562;3.204.499.208;-3.745.132.024;0
01.10.2022;Aachen;1008.1;1.018.453.665;1.030.649.697;1.006.489.608;0;0;-0.045581026;3.149.160.062;-3.222.412.136;0
02.10.2022;Aachen;1019.1;1.018.028.013;1.029.190.122;1.007.931.786;0;0;0.330317552;3.553.984.127;-2.972.362.383;0
03.10.2022;Aachen;1027;1.008.698.628;1.021.325.436;998.288.181;1;0;2.241.623.757;5.814.329.202;-1.134.019.361;0
04.10.2022;Aachen;1021.8;1.018.421.034;1.030.435.068;1.006.536.344;0;0;0.535306972;3.915.348.636;-2.500.135.776;0
05.10.2022;Aachen;1017.7;1.018.030.055;1.030.431.302;1.006.468.423;0;0;0.448866791;3.791.471.738;-2.990.502.519;0
06.10.2022;Aachen;1028.4;1.017.343.262;1.029.376.885;1.004.954.215;0;0;0.532762948;3.922.197.345;-2.958.412.939;0
07.10.2022;Aachen;1024.4;1.017.381.972;1.029.686.858;1.005.832.824;0;0;-0.015061168;3.323.633.531;-3.298.579.203;0
08.10.2022;Aachen;1021.7;1.018.562.489;1.030.396.247;1.006.636.199;0;0;0.104504632;3.386.646.681;-3.163.617.743;0
09.10.2022;Aachen;1022.5;1.017.790.359;102.989.636;1.007.209.132;0;0;0.451320396;3.536.001.623;-3.087.847.336;0
10.10.2022;Aachen;1016.9;1.017.528.034;1.029.577.295;1.006.100.375;0;0;0.108036954;3.402.909.193;-3.314.768.289;0
11.10.2022;Aachen;1026.3;1.017.460.328;1.030.088.432;1.006.034.842;0;0;0.594721047;3.900.205.802;-280.654.076;0
12.10.2022;Aachen;1023.8;1.016.710.275;1.027.564.156;1.005.284.088;0;0;0.47688103;3.777.679.486;-2.816.495.516;0
13.10.2022;Aachen;1018.6;1.015.677.796;1.027.036.964;1.003.799.705;0;0;0.529700657;3.765.989.866;-2.977.156.346;0
14.10.2022;Aachen;1012.8;1.015.392.765;1.027.959.453;1.003.528.094;0;0;-0.048355895;3.206.990.378;-3.150.709.344;0
15.10.2022;Aachen;1008.1;101.627.957;1.028.498.505;1.005.034.039;0;0;0.042310376;312.716.835;-3.263.027.273;0
16.10.2022;Aachen;1014.5;1.015.251.169;1.027.191.283;1.003.726.228;0;0;0.362007001;3.590.851.341;-2.988.117.875;0
17.10.2022;Aachen;1020.2;101.477.657;1.026.157.124;1.002.954.686;0;0;-0.006217337;3.366.036.757;-3.531.071.749;0
18.10.2022;Aachen;1027.5;1.014.546.123;1.025.426.098;1.002.623.348;1;0;0.458045282;3.657.143.412;-2.645.329.941;0
19.10.2022;Aachen;1024.8;1.013.687.234;102.480.639;1.001.491.547;0;0;0.320582069;3.662.333.982;-3.006.606.126;0
20.10.2022;Aachen;1013.1;1.012.602.927;1.024.842.919;1.001.457.826;0;0;0.356789169;3.655.634.442;-2.896.298.245;0
21.10.2022;Aachen;1009;1.012.324.828;1.023.319.425;1.001.302.503;0;0;-0.234725886;3.064.761.154;-3.761.125.804;0
22.10.2022;Aachen;1013.2;1.013.277.687;1.024.728.725;100.170.159;0;0;-0.1542907;3.110.209.863;-3.553.755.939;0
23.10.2022;Aachen;1010.2;1.012.373.421;1.023.952.154;1.000.206.418;0;0;0.158406368;3.603.812.829;-3.037.365.999;0
24.10.2022;Aachen;1008.4;1.012.078.619;1.023.115.343;1.001.006.291;0;0;-0.213648881;3.130.691.394;-3.459.814.853;0
25.10.2022;Aachen;1015.8;1.012.079.898;1.023.502.362;100.081.236;0;0;0.249825398;3.447.094.645;-284.065.584;0
26.10.2022;Aachen;1016.4;1.011.499.705;1.022.722.872;9.993.807.294;0;0;0.114432365;3.633.549.447;-2.970.920.864;0
27.10.2022;Aachen;1021.2;1.010.735.011;1.022.698.717;9.998.294.555;0;0;0.155332625;3.344.264.969;-3.013.437.209;0
28.10.2022;Aachen;1019.4;1.010.810.432;1.022.373.365;99.954.477;0;0;-0.429145733;2.814.742.256;-382.771.509;0
29.10.2022;Aachen;1019.3;1.012.142.936;1.023.359.791;1.000.505.997;0;0;-0.339645161;3.033.136.392;-3.374.469.383;0
30.10.2022;Aachen;1018;1.011.636.071;1.023.489.386;1.000.333.029;0;0;-0.0161951;3.107.443.447;-3.270.413.271;0
31.10.2022;Aachen;1017.3;1.011.747.679;1.023.534.795;1.000.482.175;0;0;-0.376167434;2.765.831.537;-3.528.180.459;0
01.11.2022;Aachen;1014.9;1.012.155.462;1.023.767.517;100.073.931;0;0;0.100355224;3.502.771.538;-3.307.549.469;0
02.11.2022;Aachen;1019.8;1.011.973.003;1.023.605.799;100.037.964;0;0;-0.021385415;3.297.796.916;-3.252.770.224;0
03.11.2022;Aachen;1008.2;1.011.588.673;1.022.351.414;1.000.017.242;0;0;0.033422312;3.184.396.639;-344.898.225;0
04.11.2022;Aachen;1007.6;101.201.896;1.023.220.015;1.001.005.713;0;0;-0.537220984;2.851.123.008;-3.799.065.203;0
05.11.2022;Aachen;1018.1;1.013.673.359;1.025.388.095;1.002.652.503;0;0;-0.43425558;2.646.741.782;-3.631.523.491;0
06.11.2022;Aachen;1012;1.013.448.787;1.024.749.829;1.001.819.526;0;0;-0.097971851;3.217.671.738;-3.202.622.344;0
07.11.2022;Aachen;1011.5;101.379.744;1.025.127.902;1.002.032.149;0;0;-0.445959661;2.712.828.111;-3.752.788.868;0
08.11.2022;Aachen;1008.1;1.014.392.486;1.026.063.984;100.239.165;0;0;0.041528127;3.254.656.655;-3.238.692.239;0
09.11.2022;Aachen;1010.5;1.014.344.186;1.026.814.538;100.289.957;0;0;-0.070385948;3.205.194.675;-331.216.901;0
10.11.2022;Aachen;1024.7;1.014.038.861;1.026.179.535;1.002.860.661;0;0;-0.00695648;3.434.552.834;-3.465.992.805;0
11.11.2022;Aachen;1031.1;1.014.492.258;1.025.915.789;1.003.418.057;1;0;-0.57019591;2.631.303.182;-386.164.013;0
12.11.2022;Aachen;1030.6;1.016.114.441;1.027.363.267;100.423.686;1;0;-0.461005624;3.012.060.611;-3.799.592.806;0
13.11.2022;Aachen;1022.5;1.015.804.167;1.027.141.801;1.004.002.757;0;0;-0.119587942;31.114.482;-3.449.287.945;0
14.11.2022;Aachen;1012.5;1.016.016.687;1.028.254.739;1.004.522.399;0;0;-0.463399713;2.943.369.097;-3.770.168.934;0
15.11.2022;Aachen;1006.1;1.016.429.338;1.027.502.844;100.526.648;0;0;0.028282337;3.436.538.412;-3.658.641.873;0
16.11.2022;Aachen;999.4;101.615.755;1.027.731.993;1.004.616.149;1;0;-0.080017775;3.095.608.757;-3.277.349.168;0
17.11.2022;Aachen;990.6;1.015.593.665;1.027.216.024;1.003.365.918;1;0;-0.013324412;3.232.112.348;-3.502.484.211;0
18.11.2022;Aachen;1002;1.015.760.145;1.027.423.119;1.004.790.618;1;0;-0.573403163;2.703.854.663;-3.802.593.199;0
19.11.2022;Aachen;1010.4;1.017.074.281;1.028.610.688;1.005.882.511;0;0;-0.460900919;27.477.403;-4.015.782.003;0
20.11.2022;Aachen;1010.2;1.016.442.387;1.028.717.072;1.005.658.745;0;0;-0.115767113;3.232.144.875;-3.376.183.138;0
21.11.2022;Aachen;1001.6;1.016.327.407;102.838.038;1.004.432.222;1;0;-0.455216599;3.072.603.769;-3.671.514.199;0
22.11.2022;Aachen;994.7;1.016.414.316;1.028.189.376;1.005.431.321;1;0;0.040892273;3.322.489.295;-3.308.916.697;0
23.11.2022;Aachen;999.3;101.582.594;1.027.369.924;1.003.838.201;1;0;-0.061919171;3.350.474.367;-3.384.453.105;0
24.11.2022;Aachen;1010.1;1.014.961.601;1.026.273.737;1.003.681.397;0;0;0.011482073;3.382.147.333;-3.077.405.149;0
25.11.2022;Aachen;1016.7;1.014.850.159;1.025.794.328;1.002.669.826;0;0;-0.540555272;2.530.534.655;-3.604.079.643;0
26.11.2022;Aachen;1029.1;1.015.914.584;1.027.852.608;1.004.465.203;1;0;-0.418612458;3.170.234.811;-3.472.787.648;0
27.11.2022;Aachen;1020.7;1.015.066.022;102.589.963;1.003.278.063;0;0;-0.062626217;312.157.994;-3.198.057.872;0
28.11.2022;Aachen;1011.8;1.014.771.307;1.026.522.425;1.003.477.247;0;0;-0.389854395;280.869.328;-3.754.362.002;0
29.11.2022;Aachen;1019;1.014.718.296;1.025.836.902;1.003.981.956;0;0;0.119744821;3.418.246.941;-3.392.788.949;0
30.11.2022;Aachen;1024.6;101.403.164;1.026.576.382;1.001.933.841;0;0;0.031536588;3.446.738.721;-3.258.873.357;0
01.12.2022;Aachen;1026.8;1.013.111.417;1.025.915.295;1.000.993.964;1;0;0.120443607;3.546.404.568;-3.250.327.073;0
02.12.2022;Aachen;1023.3;1.012.986.195;1.024.035.844;1.001.500.288;0;0;-0.415445992;2.788.549.701;-3.836.121.946;0
03.12.2022;Aachen;1019.9;1.014.077.638;1.025.961.154;1.003.019.445;0;0;-0.277018921;3.056.503.788;-3.453.343.744;0
04.12.2022;Aachen;1016.4;1.013.294.645;1.024.691.657;100.215.816;0;0;0.095444647;3.457.764.383;-3.203.183.529;0
05.12.2022;Aachen;1019.5;1.013.100.949;1.024.790.479;1.001.900.477;0;0;-0.215686382;331.696.095;-3.647.272.107;0
06.12.2022;Aachen;1020.7;1.013.180.567;1.024.592.457;1.001.342.464;0;0;0.309236037;3.773.013.939;-3.024.886.316;0
07.12.2022;Aachen;1017.6;1.012.653.699;1.024.429.659;1.001.536.897;0;0;0.235172919;3.580.478.941;-3.124.315.379;0
08.12.2022;Aachen;1010.2;1.011.915.499;1.024.118.922;1.000.402.699;0;0;0.336643214;3.734.249.577;-2.681.147.082;0
09.12.2022;Aachen;1007.2;1.011.989.292;1.023.541.334;1.001.050.849;0;0;-0.188657204;3.006.352.698;-3.454.118.877;0
10.12.2022;Aachen;1011.2;1.013.291.328;1.025.773.138;1.001.165.359;0;0;-0.041984669;3.274.406.738;-3.453.396.239;0
11.12.2022;Aachen;1011.8;1.012.725.082;1.024.759.633;1.000.386.002;0;0;0.336044554;3.559.805.947;-2.932.038.274;0
12.12.2022;Aachen;1013.1;1.012.748.999;102.364.574;1.001.044.914;0;0;0.027507148;3.217.143.216;-3.566.670.527;0
13.12.2022;Aachen;1009.8;1.013.042.088;1.023.808.025;1.001.751.846;0;0;0.55181231;3.895.333.928;-2.837.042.962;0
14.12.2022;Aachen;1003.8;1.012.719.945;1.024.327.476;1.000.813.751;0;0;0.473743991;3.905.552.016;-2.707.405.939;0
15.12.2022;Aachen;1009;1.012.173.645;1.024.382.369;1.001.318.144;0;0;0.567712913;3.957.255.088;-2.849.497.912;0
16.12.2022;Aachen;1015.3;1.012.423.048;1.024.803.401;1.001.114.489;0;0;0.031381051;3.261.392.341;-3.211.879.772;0
17.12.2022;Aachen;1026.2;1.013.881.633;1.025.044.813;1.001.365.571;1;0;0.163536269;3.599.113.783;-3.017.833.901;0
18.12.2022;Aachen;1025.8;1.013.450.846;102.572.518;1.002.041.419;1;0;0.523686471;4.020.920.952;-2.433.619.029;0
19.12.2022;Aachen;1018.4;1.013.587.876;1.025.275.205;1.002.627.229;0;0;0.194112429;3.435.896.769;-2.846.170.201;0
20.12.2022;Aachen;1013.5;1.013.971.252;1.025.411.258;1.001.891.532;0;0;0.694505278;4.222.426.127;-2.619.625.945;0
21.12.2022;Aachen;1011.1;1.013.716.852;1.025.441.497;1.002.788.381;0;0;0.590004714;3.962.114.777;-2.735.908.504;0
22.12.2022;Aachen;1005.5;1.013.216.751;102.544.781;1.002.483.151;0;0;0.655445056;4.013.094.175;-2.696.102.999;0
23.12.2022;Aachen;1005.2;1.013.492.467;1.025.264.549;1.002.145.041;0;0;0.088971968;3.548.634.689;-310.858.637;0
24.12.2022;Aachen;1013.1;1.014.959.715;1.026.096.853;1.003.917.826;0;0;0.189907691;3.395.596.908;-3.253.846.228;0
25.12.2022;Aachen;1012.7;1.013.593.369;1.025.470.438;1.002.955.198;0;0;1.643.845.444;5.138.769.432;-1.599.179.586;0
26.12.2022;Aachen;1016;1.015.173.994;1.026.891.567;1.003.240.137;0;0;-0.666074783;2.522.810.347;-3.789.868.414;0
27.12.2022;Aachen;1025.1;1.014.998.405;1.026.781.645;100.353.829;0;0;0.62661719;4.022.614.408;-2.562.015.216;0
28.12.2022;Aachen;1012.7;101.471.246;1.025.862.612;10.024.535;0;0;0.492539483;3.642.304.908;-3.030.836.759;0
29.12.2022;Aachen;1006.4;101.417.935;1.025.289.145;100.271.848;0;0;0.53034191;3.645.094.304;-2.677.083.189;0
30.12.2022;Aachen;1007.9;1.014.423.996;102.629.587;1.002.644.133;0;0;-0.061250195;3.297.652.209;-3.340.587.114;0
31.12.2022;Aachen;1008.9;1.015.865.298;102.749.392;1.005.275.854;0;0;0.017625486;3.367.952.758;-3.511.665.459;0
01.01.2023;Aachen;1014.6;1.016.799.054;1.028.068.384;1.004.421.383;0;0;-0.430648709;2.914.804.533;-3.839.433.977;0
02.01.2023;Aachen;1017.5;101.552.166;1.027.748.105;100.419.653;0;0;-0.046492819;3.149.110.976;-3.300.204.059;0
03.01.2023;Aachen;1027.2;1.015.883.258;1.026.988.897;1.005.354.423;1;0;0.414477936;362.578.883;-2.919.032.163;0
04.01.2023;Aachen;1019.2;1.015.615.815;1.027.211.845;1.003.446.861;0;0;0.276476193;3.577.240.701;-3.143.401.219;0
05.01.2023;Aachen;1021;101.511.568;1.026.958.769;1.004.108.993;0;0;0.31511939;3.648.932.083;-2.758.955.531;0
06.01.2023;Aachen;1019.3;1.015.407.904;1.027.169.679;1.003.481.682;0;0;-0.270784535;3.097.040.027;-3.544.051.491;0
07.01.2023;Aachen;1012.3;1.016.910.883;1.028.798.688;1.005.694.088;0;0;-0.181388054;3.057.534.011;-3.334.827.759;0
08.01.2023;Aachen;1001.7;1.016.530.516;1.027.640.902;100.514.499;1;0;0.143766066;3.457.542.225;-3.261.598.929;0
09.01.2023;Aachen;1001;101.672.782;1.029.346.818;1.006.390.815;1;0;-0.212224389;3.285.909.826;-3.452.011.305;0
10.01.2023;Aachen;1016.3;1.017.184.383;1.028.933.883;1.005.061.987;0;0;0.270997078;34.602.112;-2.999.239.497;0
11.01.2023;Aachen;1012.1;1.017.018.256;1.028.899.896;1.005.252.012;0;0;0.15906762;3.312.936.552;-293.468.436;0
12.01.2023;Aachen;1009.6;1.016.622.727;1.027.802.928;100.395.718;0;0;0.227138384;3.683.148.016;-3.208.298.056;0
13.01.2023;Aachen;1010.1;101.701.951;1.028.406.392;1.004.540.236;0;0;-0.326517665;2.776.815.787;-3.723.953.862;0
14.01.2023;Aachen;1007.8;1.018.623.488;103.093.141;1.006.774.712;0;0;-0.202645314;3.085.993.857;-3.591.468.174;0
15.01.2023;Aachen;1002.3;1.018.336.987;1.030.512.071;1.006.487.977;1;0;0.158575621;3.680.921.369;-3.161.070.007;0
16.01.2023;Aachen;985.6;1.018.617.496;1.029.405.022;1.007.121.367;1;0;-0.160425229;3.152.673.225;-3.757.408.065;0
17.01.2023;Aachen;988.4;1.019.143.229;1.030.494.541;1.008.356.209;1;0;0.360023639;3.743.962.952;-3.081.376.188;0
18.01.2023;Aachen;997.3;101.902.913;1.030.212.228;1.008.359.225;1;0;0.284872152;3.576.451.204;-2.994.793.269;0
19.01.2023;Aachen;1006.9;1.018.665.735;1.030.008.286;1.006.602.708;0;0;0.388596566;3.609.054.922;-3.078.986.266;0
20.01.2023;Aachen;1015.4;1.019.072.449;1.031.039.853;100.856.173;0;0;-0.131178505;3.168.300.903;-3.466.411.945;0
21.01.2023;Aachen;1029.7;1.020.662.367;1.032.689.688;1.009.304.765;0;0;0.024193816;3.376.427.904;-3.189.911.459;0
22.01.2023;Aachen;1032.1;1.020.336.597;103.200.406;1.009.314.971;1;0;0.413977853;353.299.387;-2.978.023.914;0
23.01.2023;Aachen;1035.5;1.020.552.029;1.032.504.149;1.008.527.087;1;0;0.120110978;3.473.134.826;-3.388.623.274;0
24.01.2023;Aachen;1037.6;1.020.986.918;1.032.180.237;1.009.178.695;1;0;0.661845594;3.758.527.221;-2.792.620.901;0
25.01.2023;Aachen;1033.6;1.020.756.892;1.032.419.221;101.010.918;1;0;0.603793447;3.719.780.286;-3.016.384.799;0
26.01.2023;Aachen;1024.9;1.020.253.797;103.121.495;1.008.794.355;0;0;0.720179325;4.114.698.106;-2.768.174.089;0
27.01.2023;Aachen;1025.6;1.020.498.951;1.031.902.697;100.876.168;0;0;0.208466814;3.540.595.635;-3.160.081.769;0
28.01.2023;Aachen;1030.2;102.190.791;1.033.080.813;1.010.395.313;0;0;0.367233776;3.643.860.679;-2.874.167.674;0
29.01.2023;Aachen;1028.5;1.021.384.729;1.032.659.409;1.009.497.956;0;0;0.755766962;3.907.393.456;-2.368.232.232;0
30.01.2023;Aachen;1021.5;1.021.389.654;1.032.311.971;1.010.049.943;0;0;0.456114931;3.608.495.355;-2.838.560.157;0
31.01.2023;Aachen;1024.7;1.021.604.618;103.287.175;101.020.698;0;0;0.987725346;4.264.217.379;-2.285.933.486;0
01.02.2023;Aachen;1022.2;1.021.149.149;1.032.110.603;1.008.808.043;0;0;0.915482734;4.292.334.876;-252.137.041;0
02.02.2023;Aachen;1025.6;1.020.419.122;1.031.796.706;1.008.622.775;0;0;1.013.953.982;432.185.141;-2.370.472.388;0
03.02.2023;Aachen;1028.8;1.020.439.896;1.032.685.874;1.008.522.688;0;0;0.481004444;3.639.912.529;-2.683.455.825;0
